Date,Wsp_44m,Wdir_41m,ActPow,RePow,ActPow_std,Wsp_44m_std,Wdir_41m_std,stability
2.01808E+11,4.51654,256.147,36.056,-0.00153,5.78543,0.23844,3.287,1
2.01808E+11,4.53633,255.265,33.6248,-0.00074,8.17354,0.316462,3.81526,1
2.01808E+11,4.51962,256.978,36.3304,-0.00036,12.0379,0.384171,3.98557,1
2.01808E+11,4.11905,255.387,22.8344,-3.33E-05,13.4518,0.422537,3.80007,1
2.01808E+11,3.16091,245.853,0.576963,2.69784,3.12138,0.457487,8.33706,1
2.01808E+11,2.98784,233.319,-0.849143,-0.655383,0.701398,0.446368,8.34531,0
2.01808E+11,3.39143,231.53,-1.18391,-1.32321,0.979685,0.376825,6.46202,1
2.01808E+11,3.82084,239.793,-0.888237,-0.691857,0.788194,0.287643,5.28361,1
2.01808E+11,3.92183,242.198,-0.746647,-0.535283,0.72358,0.362556,5.17431,1
2.01808E+11,3.83698,246.621,-0.962683,-0.831797,0.920083,0.393987,5.86209,1
2.01808E+11,4.0166,249.505,-0.873697,-1.02645,0.868746,0.34024,5.20638,1
2.01808E+11,4.09136,251.983,-0.91786,-0.832193,0.833502,0.416393,5.46359,1
2.01808E+11,3.93042,251.85,-0.820757,-0.611567,0.767079,0.471269,5.5325,1
2.01808E+11,4.05668,252.317,-0.832787,-0.603587,0.765609,0.391474,4.40073,1
2.01808E+11,4.19491,249.837,11.6158,-0.233923,16.4697,0.495139,5.64744,1
2.01808E+11,3.3494,244.564,4.41607,2.81953,6.5475,0.519423,8.46331,0
2.01808E+11,2.91966,234.81,-0.852517,-0.861903,0.763469,0.424102,7.749,1
2.01808E+11,3.18939,232.972,-0.83783,-0.65615,0.793795,0.311799,6.29313,1
2.01808E+11,3.38685,236.72,-0.838437,-0.7463,0.786514,0.287969,6.15759,1
2.01808E+11,3.47046,243.651,-0.810773,-0.575867,0.644999,0.245168,4.71181,1
2.01808E+11,3.41028,236.904,-0.911707,-0.967997,0.839206,0.195578,5.81726,1
2.01808E+11,3.6459,226.923,-0.947833,-0.826,0.829936,0.213263,4.53393,1
2.01808E+11,4.25255,220.904,-0.850413,-0.80291,0.807703,0.221339,3.85866,1
2.01808E+11,4.30997,218.003,16.1694,-0.397123,23.191,0.262601,4.03632,1
2.01808E+11,4.72113,223.491,37.9045,-0.000873333,10.9624,0.364151,5.22561,1
2.01808E+11,4.42818,229.88,23.5344,-0.00199,11.9225,0.506184,7.16997,1
2.01808E+11,4.61347,231.271,37.0616,-0.00086,8.8758,0.47452,6.22589,1
2.01808E+11,4.84202,227.555,59.069,-0.00056,11.586,0.508335,5.9802,1
2.01808E+11,5.23713,224.28,77.3214,4.00E-05,17.2348,0.591228,5.30721,1
2.01808E+11,5.45039,227.082,87.3213,-0.00167667,21.5953,0.527123,5.35211,1
2.01808E+11,5.73576,225.362,98.4131,0.00081,21.9222,0.496614,5.09917,1
2.01808E+11,5.71168,224.111,86.8088,-0.00258667,17.1694,0.44624,4.70595,1
2.01808E+11,5.31779,216.703,77.8005,-0.00198,22.1857,0.642748,6.18488,1
2.01808E+11,4.75556,219.654,63.7694,-0.000443333,26.3508,0.68993,9.04031,1
2.01808E+11,5.02693,223.741,71.8999,-0.00218667,27.0964,0.67178,7.56415,1
2.01808E+11,4.7526,220.102,56.0207,-7.00E-05,19.0679,0.738984,7.841,0
2.01808E+11,4.78211,214.863,57.2527,-0.00216667,13.8394,0.76779,7.90822,0
2.01808E+11,4.62225,216.736,57.649,-0.00185333,20.3423,0.672852,8.88356,1
2.01808E+11,4.58222,220.728,44.4328,-0.000266667,21.0034,0.689154,7.72909,0
2.01808E+11,4.01728,217.328,34.5919,0.0001,19.0791,0.668826,8.64805,0
2.01808E+11,3.79268,210.959,31.4469,-0.00100667,15.466,0.5629,9.03252,1
2.01808E+11,3.77906,209.061,25.8142,0.00154333,14.8825,0.573799,8.47969,0
2.01808E+11,3.74962,209.476,25.4712,0.00046,11.1965,0.495487,9.11341,1
2.01808E+11,3.44657,211.933,11.7764,0.000346667,12.7319,0.539758,10.5426,0
2.01808E+11,3.28097,215.497,-1.6481,0.918383,0.877898,0.51888,11.0051,0
2.01808E+11,3.39436,218.061,-1.49102,-2.14283,0.86353,0.547173,11.599,0
2.01808E+11,4.01881,217.682,17.8751,-2.49952,32.7648,0.631485,10.2188,0
2.01808E+11,4.69212,215.028,45.8926,-0.000833333,31.3524,0.553562,8.67313,1
2.01808E+11,4.20318,219.12,31.0774,-0.00221333,28.5501,1.12511,11.3008,0
2.01808E+11,4.75475,230.47,39.1566,7.33E-05,21.0628,0.972828,9.60525,0
2.01808E+11,4.63003,236.59,38.6335,-0.00245333,18.6981,0.768743,10.3443,0
2.01808E+11,5.153,234.852,54.1808,-0.00187,29.1633,0.939023,13.0201,0
2.01808E+11,5.37894,227.066,81.7339,-0.000636666,58.6366,1.2084,11.2151,0
2.01808E+11,5.74451,224.877,104.082,0.00013,54.3346,1.00156,9.69908,0
2.01808E+11,5.78218,233.526,96.3224,-0.000206667,48.2588,0.958346,20.7439,0
2.01808E+11,6.2223,231.459,125.644,-0.00074,51.4085,1.00325,11.341,0
2.01808E+11,5.17144,242.079,38.9465,0.00028,31.3769,0.615393,10.9693,1
2.01808E+11,5.83587,244.511,85.3429,-0.00194333,39.2186,0.812988,6.11065,1
2.01808E+11,5.51598,247.059,76.455,-0.00182667,32.2925,0.862251,7.16668,0
2.01808E+11,4.92313,234.863,74.7527,-0.000886666,31.4758,0.897528,14.1792,0
2.01808E+11,5.87933,223.589,84.7171,-0.00147667,42.4628,1.04472,9.0562,0
2.01808E+11,5.42149,222.419,91.4635,-0.000403333,51.485,1.28341,14.0809,0
2.01808E+11,6.29404,226.478,129.309,-0.00194,53.9985,0.991363,11.4128,0
2.01808E+11,6.09038,231.658,133.422,-0.00269333,45.6889,0.971344,11.5813,0
2.01808E+11,5.89265,229.758,87.0038,-0.00035,55.6905,1.22203,14.4585,0
2.01808E+11,6.15717,225.391,150.529,-0.00023,62.9817,1.3146,12.6059,0
2.01808E+11,6.92597,245.436,146.033,-0.00175667,76.3056,1.04932,5.44167,0
2.01808E+11,6.10089,230.332,106.429,0.000423333,59.4393,1.15189,11.622,0
2.01808E+11,5.20962,227.009,135.707,-0.00212667,70.3858,1.07824,11.9925,0
2.01808E+11,6.80638,229.246,194.935,-0.00149333,70.2997,1.18705,10.5765,0
2.01808E+11,6.9099,232.618,205.87,-0.00309667,94.7152,1.15457,9.95998,0
2.01808E+11,6.65511,234.38,102.731,0.00016,54.0589,0.976726,9.89194,1
2.01808E+11,5.81017,235.026,123.902,-0.00245,91.8991,1.27929,9.19385,0
2.01808E+11,7.1404,232.674,157.257,7.00E-05,73.887,1.39028,11.0068,0
2.01808E+11,7.69579,240.76,188.169,-0.00053,76.5103,1.06603,7.35603,1
2.01808E+11,6.87112,222.21,144.875,-0.00299,80.1206,0.981164,10.1304,1
2.01808E+11,7.64647,235.694,227.267,0.0814133,129.272,1.33135,9.00281,0
2.01808E+11,6.7631,241.809,113.243,0.04905,53.8828,1.12884,8.97926,0
2.01808E+11,6.59399,218.727,195.515,-0.00197333,73.6769,1.20515,9.69104,0
2.01808E+11,7.33834,221.921,218.47,-0.00121333,81.977,1.20114,8.33615,0
2.01808E+11,7.81771,222.101,227.413,-0.00483,93.8406,1.16876,8.2319,0
2.01808E+11,6.87657,225.034,226.609,0.0626833,104.621,1.34927,8.92331,0
2.01808E+11,7.428,232.899,228.281,-0.000533333,69.5685,1.23476,8.59167,0
2.01808E+11,7.75431,228.274,230.124,0.000413333,96.8512,1.50794,9.24388,0
2.01808E+11,7.65383,228.99,251.875,0.000686667,93.7831,1.23986,8.76335,0
2.01808E+11,6.879,228.248,157.448,0.268497,77.3737,1.06957,12.1791,0
2.01808E+11,6.36954,228.22,158.164,-0.000226666,58.9268,1.22903,8.06204,0
2.01808E+11,7.58866,219.687,304.269,-0.00291,95.559,1.48628,9.16001,0
2.01808E+11,7.26848,228.66,195.983,-0.00201333,87.6089,1.04217,8.70428,1
2.01808E+11,7.85758,225.856,289.605,0.0417433,103.573,1.26623,8.8734,0
2.01808E+11,7.2375,227.606,233.107,0.00131,90.2481,1.53812,11.1264,0
2.01808E+11,7.66245,220.955,253.193,0.00227667,99.2597,1.43356,9.31649,0
2.01808E+11,7.03088,220.721,236.666,0.00449667,78.8434,1.31252,10.5569,0
2.01808E+11,7.20076,220.516,245.685,0.00298667,106.084,1.27505,10.4172,0
2.01808E+11,7.70456,234.803,145.777,0.10794,78.2792,1.29519,7.51094,0
2.01808E+11,7.64564,217.686,206.062,-0.00201,88.0601,1.406,6.63982,0
2.01808E+11,6.73471,226.71,153.22,-0.00221667,86.3016,1.35119,10.2986,0
2.01808E+11,7.38954,226.534,199.62,-0.00249333,113.637,1.87623,10.5852,0
2.01808E+11,7.78979,226.483,366.16,0.0503933,129.547,1.53254,8.43521,0
2.01808E+11,7.64862,230.712,212.695,0.000723333,87.0514,1.49318,8.65688,0
2.01808E+11,6.756,228.18,151.408,0.28827,62.1551,1.60442,9.14059,0
2.01808E+11,6.92019,228.656,176.43,-0.00066,73.9444,1.36168,9.13041,0
2.01808E+11,6.24704,230.577,127.341,0.000123333,71.7448,1.65976,10.6347,0
2.01808E+11,6.20878,227.86,108.825,-0.000536666,47.8303,1.35977,8.21673,0
2.01808E+11,6.05394,230.9,138.292,-0.00016,40.2882,1.25322,10.1054,0
2.01808E+11,5.2117,234.799,149.572,-0.00179,63.261,1.03184,10.2434,0
2.01808E+11,5.64377,236.925,66.1547,-0.00146667,32.5203,1.08046,7.68483,0
2.01808E+11,5.35236,235.282,82.2914,-0.00147,44.8829,1.07123,8.18633,0
2.01808E+11,5.62577,232.824,119.46,-0.00078,60.0009,1.18471,7.37479,0
2.01808E+11,6.40722,231.817,182.823,0.000216667,79.7662,1.39492,9.20515,0
2.01808E+11,5.32565,235.093,91.9875,-0.000556667,45.2655,1.06958,8.42045,0
2.01808E+11,5.1224,231.779,72.79,-0.00356333,32.9263,0.995317,8.91825,0
2.01808E+11,6.14748,231.891,145.479,0.000943333,75.8585,1.43092,10.2236,0
2.01808E+11,7.96903,240.18,211.265,-0.604187,145.993,1.49111,8.16712,0
2.01808E+11,8.56964,240.776,307.457,0.00276333,97.3848,1.36235,6.33512,0
2.01808E+11,6.38785,235.695,148.324,0.262467,65.6506,1.1886,8.50842,0
2.01808E+11,6.68351,236.451,157.053,0.00269333,63.8708,1.43931,8.48553,0
2.01808E+11,5.85613,236.259,104.424,-0.00194,46.3641,1.07841,9.24077,0
2.01808E+11,6.43248,237.887,114.511,0.00027,50.4988,1.34837,9.27486,0
2.01808E+11,6.32697,236.742,118.667,-0.00485333,52.9323,1.10027,8.52511,0
2.01808E+11,5.68513,234.625,109.688,-0.00226667,49.0134,1.2212,8.51287,0
2.01808E+11,6.27447,237.85,116.077,-0.00339667,61.2458,1.01957,8.54909,0
2.01808E+11,7.26898,245.391,248.769,0.000896667,57.0562,1.16458,8.82071,0
2.01808E+11,6.6093,251.263,132.797,-0.00161667,90.7903,1.13375,6.64341,0
2.01808E+11,5.81494,248.649,81.776,0.000563333,24.8502,0.712176,8.56468,1
2.01808E+11,6.44923,247.475,161.256,-0.00391,107.01,1.17992,6.939,0
2.01808E+11,7.44162,249.895,234.104,-0.00175,81.0869,1.13414,7.33949,0
2.01808E+11,7.82501,250.785,302.464,0.0369333,115.595,1.28635,6.58539,0
2.01808E+11,8.59257,251.645,394.024,0.00411,83.8255,1.16816,5.79958,1
2.01808E+11,8.22393,242.801,320.709,0.000563334,128.664,1.3994,9.58167,0
2.01808E+11,8.15001,241.142,211.586,0.0708033,102.66,1.36924,7.86271,0
2.01808E+11,7.69889,241.779,192.706,0.00249333,75.6861,1.22565,6.9017,0
2.01808E+11,6.13834,242.463,143.394,-0.00232667,35.3068,1.13052,7.95372,0
2.01808E+11,6.39701,239.998,120.13,-0.00230333,48.4823,1.04143,7.89443,0
2.01808E+11,5.8945,236.067,72.4824,-0.000403333,30.4639,0.739628,8.32806,1
2.01808E+11,4.86614,233.066,83.3783,-0.00188667,49.2457,0.976096,9.78751,0
2.01808E+11,5.44782,235.559,91.1614,-6.33E-05,35.0654,0.865309,7.58116,0
2.01808E+11,5.60981,236.914,85.808,-0.000296667,36.6768,0.890701,7.78415,0
2.01808E+11,6.44854,238.648,161.737,0.000996667,62.0954,1.16464,7.68247,0
2.01808E+11,6.37768,239.101,155.809,0.00307667,66.0695,1.10004,9.01925,0
2.01808E+11,6.33953,240.801,124.271,-0.00108667,51.9584,0.981756,7.55244,0
2.01808E+11,6.75453,240.68,104.897,-0.00120333,43.9622,1.0473,6.96126,0
2.01808E+11,6.56138,243.655,129.124,-0.00049,43.3856,0.951892,6.0547,1
2.01808E+11,6.47401,242.709,128.581,2.00E-05,49.3577,0.943644,7.74299,1
2.01808E+11,5.49787,239.098,80.4288,-0.000986667,34.8154,0.992006,7.86841,0
2.01808E+11,5.26667,227.667,85.6355,-0.00061,33.4041,0.788557,10.735,0
2.01808E+11,5.28965,226.405,73.1351,-0.00064,37.6602,0.745085,8.70197,1
2.01808E+11,5.84628,242.742,82.9358,0.00084,31.5668,0.819708,7.12387,1
2.01808E+11,5.8003,247.295,80.0283,-0.00143667,30.3322,0.933564,6.55424,0
2.01808E+11,5.81708,248.389,84.4397,-0.000353333,42.9569,0.763724,5.70256,1
2.01808E+11,5.02818,242.466,53.0872,-0.00241333,28.7514,0.842749,7.79452,0
2.01808E+11,4.94189,242.152,68.5901,-0.00116333,30.4657,1.06633,9.09748,0
2.01808E+11,5.66998,247.548,98.617,0.000223333,30.9181,0.795837,6.75384,1
2.01808E+11,5.643,244.168,79.0497,0.00029,28.9655,1.00682,7.37916,0
2.01808E+11,5.51494,242.781,97.6252,0.000293333,33.7058,0.830274,7.27454,0
2.01808E+11,5.33593,240.389,67.6387,-0.0013,31.6116,0.888312,7.05757,0
2.01808E+11,4.92366,235.224,64.423,-0.00159333,28.9787,0.760798,7.51662,0
2.01808E+11,4.89205,235.863,64.4129,0.000673333,26.7244,0.783389,7.87655,0
2.01808E+11,4.7994,232.991,50.687,0.000453333,23.3144,0.749734,7.68955,0
2.01808E+11,4.90353,230.094,72.0822,-7.00E-05,27.9668,0.693137,7.66737,1
2.01808E+11,4.87266,229.089,56.4092,-0.00195333,24.6534,0.636927,8.34504,1
2.01808E+11,4.41866,231.145,51.0393,-0.000323333,20.0454,0.694502,7.88601,0
2.01808E+11,4.19949,233.106,42.6994,0.00245,21.0105,0.719135,8.60249,0
2.01808E+11,4.32866,235.479,51.3516,-0.00155,23.7823,0.90913,9.71992,0
2.01808E+11,4.58735,237.344,65.1132,-0.0005,31.3847,0.902039,8.45294,0
2.01808E+11,5.05345,239.76,71.6359,-0.00231667,28.104,0.839052,7.22909,0
2.01808E+11,4.89354,237.867,88.1398,-1.67E-05,30.9732,0.782127,8.04502,0
2.01808E+11,4.39108,233.435,55.0301,-0.00139,20.8202,0.87209,8.0082,0
2.01808E+11,4.74639,229.699,57.8627,0.000403333,26.7869,0.837164,7.60174,0
2.01808E+11,4.6547,230.746,62.0444,-0.00265,21.7303,0.790042,8.33106,0
2.01808E+11,5.08758,229.436,90.7088,0.00024,38.0263,0.909831,7.59455,0
2.01808E+11,4.97416,227.649,82.3006,-0.00403667,29.8485,0.770809,8.12983,0
2.01808E+11,4.74677,225.516,65.2864,-8.33E-05,24.0948,0.772027,9.31028,0
2.01808E+11,4.80212,219.541,54.6795,-0.000433333,22.4132,0.719686,8.6292,0
2.01808E+11,4.5166,224.334,63.2984,-0.00260333,32.7268,0.856634,8.43346,0
2.01808E+11,5.02528,225.068,67.0847,-0.00253333,27.0089,0.921444,7.45144,0
2.01808E+11,5.10998,221.385,76.5395,-0.000376666,32.3762,0.777323,6.44536,0
2.01808E+11,4.96916,218.079,65.733,-0.000956667,25.8972,0.906731,8.3274,0
2.01808E+11,4.68021,221.058,53.9566,-0.000946667,25.7219,0.699289,9.91111,0
2.01808E+11,5.2317,226.259,72.3624,-0.00127667,31.3904,0.89741,8.61124,0
2.01808E+11,4.84788,224.931,86.8993,-0.00166667,32.7442,0.877636,8.6697,0
2.01808E+11,4.9289,224.999,61.7457,0.00112667,28.6222,0.759403,10.6023,0
2.01808E+11,5.41839,233.46,67.1896,-0.00162667,28.0541,1.09862,8.76717,0
2.01808E+11,5.19594,234.959,66.8843,0.00011,41.0929,0.986953,9.32646,0
2.01808E+11,5.17945,234.163,83.3751,0.00192667,37.9385,0.781729,9.90149,0
2.01808E+11,4.90185,228.638,55.5333,0.00134333,37.1396,0.933329,10.7894,0
2.01808E+11,6.18892,234.288,95.7738,-0.00104667,41.5117,1.16282,8.81659,0
2.01808E+11,6.16247,241.605,91.569,-0.00108667,33.5606,1.0087,7.65362,0
2.01808E+11,5.97359,240.574,90.9953,0.000183333,50.3756,1.00114,8.76914,0
2.01808E+11,6.24418,242.775,80.4531,-0.00042,51.3928,1.02118,8.13525,0
2.01808E+11,4.85997,240.862,64.5738,-0.000816667,38.9416,0.744765,11.6504,0
2.01808E+11,5.80688,243.435,82.5184,-0.00134667,35.7241,0.993202,6.27407,0
2.01808E+11,5.42175,241.419,92.316,-0.00091,29.671,0.864068,8.95836,0
2.01808E+11,5.6539,242.947,94.9532,0.00057,37.245,1.04633,8.95912,0
2.01808E+11,6.07319,236.868,93.1569,-0.00079,49.6647,1.16723,8.60372,0
2.01808E+11,6.45813,244.22,149.425,0.00213,69.1834,1.05064,6.83805,0
2.01808E+11,6.0355,252.391,101.362,0.000286667,44.3708,1.15439,6.46122,0
2.01808E+11,6.48356,248.66,124.086,-0.000773333,43.1468,0.834188,9.53018,1
2.01808E+11,5.47789,239.182,93.7995,-0.00183,45.4348,1.05115,6.10878,0
2.01808E+11,5.11276,246.835,52.5781,0.00185,31.6132,0.760633,5.50288,1
2.01808E+11,5.26049,243.876,97.625,-0.00361,47.1002,1.26035,8.44731,0
2.01808E+11,5.70491,244.867,82.4731,0.000383334,33.0889,0.718025,7.16175,1
2.01808E+11,5.99433,249.53,94.3721,-0.00209667,50.5681,1.03998,6.68183,0
2.01808E+11,5.42564,240.784,89.0688,-0.000526667,32.6906,1.10935,9.2006,0
2.01808E+11,5.17583,236.865,75.0229,0.00075,35.9463,1.27625,8.63855,0
2.01808E+11,5.76816,233.137,119.167,-0.00146333,53.3628,0.853951,7.19607,1
2.01808E+11,5.09767,230.845,87.1719,-0.000286667,31.1863,0.884153,8.41759,0
2.01808E+11,5.04967,240.132,65.4058,-0.00058,29.6984,0.743849,9.04782,1
2.01808E+11,4.7266,238.068,48.8607,0.00106333,25.6529,0.548398,10.8376,1
2.01808E+11,5.36996,238.32,52.2918,-0.00137667,28.222,0.703956,9.78609,1
2.01808E+11,4.81473,240.528,57.3845,-0.00163,35.5341,0.822194,12.4845,0
2.01808E+11,5.25807,243.955,76.1756,-0.00198333,26.963,0.912722,9.45143,0
2.01808E+11,5.45532,252.196,101.614,3.67E-05,34.19,0.619234,5.99055,1
2.01808E+11,4.62939,251.612,52.2938,-0.000523333,29.5513,0.777961,9.12423,0
2.01808E+11,5.03708,253.924,44.8234,0.00068,25.4478,0.63066,7.31258,1
2.01808E+11,4.60989,246.514,59.6955,-0.000386667,23.5249,0.690869,8.79714,0
2.01808E+11,5.84545,247.77,71.8178,0.00014,33.9718,0.786953,5.96969,1
2.01808E+11,4.9102,246.702,55.2739,0.00105,33.9128,0.696604,5.85331,1
2.01808E+11,3.5986,236.322,-1.78027,-0.24024,2.45204,0.514085,11.6713,1
2.01808E+11,3.99609,247.169,10.6004,-1.37448,21.8866,0.731345,7.1895,0
2.01808E+11,3.9655,245.623,24.1679,0.000603333,19.9136,0.691756,6.32407,0
2.01808E+11,2.91035,231.139,0.490617,1.30665,5.84756,0.331446,8.85154,1
2.01808E+11,3.50742,225.483,-1.50438,-2.04604,0.737211,0.629879,10.4457,0
2.01808E+11,3.43102,217.918,-1.53281,-2.21325,0.893841,0.521031,9.84192,0
2.01808E+11,4.65415,213.244,25.3899,-0.686527,28.6644,0.654763,5.92703,1
2.01808E+11,4.74431,218.194,52.022,-0.000176667,24.9063,0.753606,8.14226,0
2.01808E+11,3.77377,216.221,26.2532,-0.00125667,12.892,0.593597,7.41067,0
2.01808E+11,3.96167,227.589,31.1278,-0.00017,26.4918,0.677015,8.25641,0
2.01808E+11,3.87664,230.756,-0.47141,1.60089,3.18293,0.688285,8.33889,0
2.01808E+11,3.7399,238.706,11.0629,2.23343,20.9823,0.734767,8.2561,0
2.01808E+11,4.23087,251.86,2.96241,-1.96271,23.903,0.823291,8.70309,0
2.01808E+11,5.54965,252.169,74.6888,0.000156667,30.1657,0.526034,7.53211,1
2.01808E+11,5.01845,247.779,35.8627,2.00E-05,16.1748,0.792564,5.02968,0
2.01808E+11,4.52786,241.257,26.5883,-0.00166,23.515,0.800284,7.52258,0
2.01808E+11,5.40716,238.626,74.6461,-0.00188333,49.1309,1.24995,9.18325,0
2.01808E+11,6.2962,236.731,149.542,7.33E-05,54.9648,1.00142,7.90037,0
2.01808E+11,4.79079,237.185,60.2213,-0.00139333,36.7303,1.01582,8.44178,0
2.01808E+11,4.06903,235.679,34.7585,0.680107,32.6572,1.20363,8.62636,0
2.01808E+11,3.7221,222.852,11.29,1.15924,19.3822,0.641728,9.51088,0
2.01808E+11,3.91233,221.758,11.1162,1.86634,13.9606,0.848824,11.2949,0
2.01808E+11,3.87338,221.776,29.1552,-0.00185667,19.8833,0.685287,8.49913,0
2.01808E+11,4.52883,217.987,35.5517,-0.00100333,26.8747,0.732599,9.12027,0
2.01808E+11,4.50452,228.579,26.7695,-0.0016,21.824,0.897295,8.75827,0
2.01808E+11,3.69515,218.16,24.0663,-0.000726667,17.6054,0.681247,7.66541,0
2.01808E+11,4.59,217.497,25.3551,-0.00012,14.7397,0.7567,8.21439,0
2.01808E+11,5.37313,210.71,103.929,-0.000843333,60.9286,0.999167,7.85739,0
2.01808E+11,6.43926,209.258,166.832,0.000553333,59.5916,1.01461,6.6509,0
2.01808E+11,5.2042,214.915,98.8104,-0.00156667,38.0344,0.646208,6.97258,1
2.01808E+11,4.15444,216.505,47.9152,-0.00149,24.8579,0.639983,7.77061,0
2.01808E+11,4.04148,213.431,39.3918,-0.000733333,25.5662,0.638115,8.61517,0
2.01808E+11,4.42543,216.953,31.1941,0.000803333,29.2366,0.802182,9.40073,0
2.01808E+11,3.99058,224.977,21.1698,7.00E-05,12.604,0.689172,8.48215,0
2.01808E+11,3.55312,222.062,42.5959,-0.000386667,16.7756,0.691614,8.12215,0
2.01808E+11,3.3504,217.028,18.7793,-0.000123333,11.6858,0.478544,7.14731,1
2.01808E+11,3.30868,216.104,15.659,-0.00142667,10.0101,0.578675,10.1547,0
2.01808E+11,4.19015,208.944,-1.63306,1.06679,1.70919,0.696442,7.86219,0
2.01808E+11,4.2575,210.378,27.5848,-0.311303,20.2572,0.539551,7.25814,1
2.01808E+11,4.0075,208.98,28.8502,-0.00135667,13.3977,0.570827,6.41007,1
2.01808E+11,4.10582,206.01,24.3497,-0.00139333,12.1043,0.517532,6.02237,1
2.01808E+11,4.17175,202.429,14.2613,0.00012,9.12328,0.555135,7.29945,1
2.01808E+11,3.83968,193.451,17.0075,-0.00097,6.0866,0.392387,6.22868,1
2.01808E+11,3.6342,195.639,15.0932,0.00017,7.4069,0.418615,5.53925,1
2.01808E+11,4.19934,190.802,17.6604,-0.00082,8.97265,0.423949,5.96327,1
2.01808E+11,4.31155,188.873,19.807,0.00222333,10.5329,0.430883,5.67194,1
2.01808E+11,4.38771,186.722,25.5222,0.00041,10.7354,0.518893,6.16323,1
2.01808E+11,4.22013,186.562,22.2539,-0.000193333,12.0035,0.69526,5.9733,0
2.01808E+11,4.63694,186.526,36.4927,0.00140667,14.412,0.646246,6.44558,1
2.01808E+11,4.60097,189.119,46.2494,-0.00115,14.8205,0.555314,6.10797,1
2.01808E+11,4.49276,188.388,40.7787,-0.00133,19.1012,0.510605,6.91725,1
2.01808E+11,4.46169,190.124,25.7699,-0.00158333,14.484,0.553942,6.7772,1
2.01808E+11,4.51745,192.09,33.7375,0.000583333,15.4388,0.593465,8.31078,1
2.01808E+11,4.37701,192.665,34.7939,-0.000793333,13.4173,0.615082,6.13676,1
2.01808E+11,4.45069,191.668,36.7206,8.00E-05,14.0035,0.51053,5.79346,1
2.01808E+11,4.21629,190.859,32.855,-0.00187,13.2959,0.449909,5.74797,1
2.01808E+11,4.41824,195.795,31.8606,-5.67E-05,11.9357,0.649447,6.61928,1
2.01808E+11,4.92395,197.521,36.9594,-0.000356667,17.0106,0.718614,6.62317,1
2.01808E+11,4.86237,195.857,50.901,0.000376667,16.1486,0.678904,7.04273,1
2.01808E+11,4.88912,195.703,57.8586,-0.00268667,20.0843,0.736913,7.04727,0
2.01808E+11,5.37051,192.256,76.6002,-0.000596666,26.8566,0.580195,6.04619,1
2.01808E+11,5.65586,191.312,104.027,0.00153667,24.7211,0.577949,6.4246,1
2.01808E+11,6.06774,201.225,107.019,-0.00201333,49.7221,0.995268,7.85252,0
2.01808E+11,6.45264,215.2,210.886,-0.00263,74.2325,0.906184,9.59808,1
2.01808E+11,6.55288,223.542,191.086,-0.00033,60.7648,1.10466,9.16752,0
2.01808E+11,6.27526,222.254,167.647,-0.00341,63.7305,1.14462,9.15577,0
2.01808E+11,5.83191,219.33,145.42,-0.000283333,49.1025,1.08516,8.82645,0
2.01808E+11,6.20254,212.224,133.356,1.67E-05,37.2527,1.05245,8.79933,0
2.01808E+11,6.79654,216.514,157.534,-0.00115,71.0008,1.26148,9.03977,0
2.01808E+11,6.23182,216.91,168.707,-0.00198333,57.042,1.24345,9.16674,0
2.01808E+11,6.41236,219.864,135.927,-0.00216333,54.6406,1.25669,8.66138,0
2.01808E+11,5.82347,216.819,144.716,0.00012,46.7563,1.04432,7.56475,0
2.01808E+11,5.15783,217.345,120.321,-0.00161667,50.6713,0.620239,9.44635,1
2.01808E+11,6.3999,217.933,128.372,-0.00166333,62.0627,0.915225,7.65084,1
2.01808E+11,5.84641,213.844,136.904,-0.00116333,47.0569,1.03676,8.25439,0
2.01808E+11,6.69772,209.186,175.778,-0.000843333,53.7337,1.11591,6.71989,0
2.01808E+11,6.17882,211.626,174.896,-6.00E-05,62.4121,0.956396,7.11601,0
2.01808E+11,5.76776,213.533,130.462,-0.000836667,46.3098,0.849795,8.27222,1
2.01808E+11,5.53348,215.368,93.0502,-0.00210667,37.5341,0.948598,6.96189,0
2.01808E+11,5.0672,213.935,66.8571,-0.00187667,25.2496,0.775132,7.61702,0
2.01808E+11,5.69025,211.801,79.9183,0.000806667,27.5195,0.840278,7.57198,1
2.01808E+11,5.53273,213.724,71.346,-0.00154667,24.894,0.954514,9.1067,0
2.01808E+11,5.10085,218.908,69.1033,-0.000606667,26.9224,0.949762,9.71915,0
2.01808E+11,5.95426,218.14,89.3127,0.000223333,31.8333,0.934942,8.263,0
2.01808E+11,5.60169,217.999,84.3868,0.000416667,34.4157,1.08859,9.65869,0
2.01808E+11,5.21011,219.71,85.2301,-0.00140333,32.5466,0.826055,8.7989,0
2.01808E+11,5.34361,219.331,99.5904,-0.00123667,28.2281,0.96516,8.42124,0
2.01808E+11,5.9963,225.749,87.1065,-0.00303667,52.4359,1.2552,8.79326,0
2.01808E+11,5.85115,223.188,100.951,-0.00062,35.702,0.988428,8.97297,0
2.01808E+11,6.00395,223.327,113.058,-0.000873333,43.7218,1.07624,8.67783,0
2.01808E+11,6.23052,226.224,139.669,-0.000716667,49.2327,1.04244,8.58316,0
2.01808E+11,6.39115,228.712,124.023,-0.00140333,37.9563,1.26277,9.0957,0
