Date,Wsp_44m,Wsp_44m_std,ActPow,ActPow_std
2018-07-19 17:40:00,3.95178,0.784436999999999,0.0,0.0
2018-07-19 17:50:00,3.38619,0.395458,0.0,0.0
2018-07-19 18:00:00,3.94251,0.299194,0.0,0.0
2018-07-19 18:10:00,3.84611999999999,0.320361,0.0,0.0
2018-07-19 18:20:00,3.6617,0.366023,0.0,0.0
2018-07-19 18:30:00,3.88664,0.381702,0.0,0.0
2018-07-19 18:40:00,3.80775,0.41162,0.0,0.0
2018-07-19 18:50:00,3.85848,0.479971,0.0,0.0
2018-07-19 19:00:00,3.8914,0.342067,0.0,0.0
2018-07-19 19:10:00,4.57691,0.594822,0.0,0.0
2018-07-19 19:20:00,4.32069,0.337808,0.0,0.0
2018-07-19 19:30:00,3.90418,0.334487,0.0,0.0
2018-07-19 19:40:00,3.7822,0.413926,0.0,0.0
2018-07-19 19:50:00,3.90463,0.400097,0.0,0.0
2018-07-19 20:00:00,3.86487,0.433638,0.0,0.0
2018-07-19 20:10:00,4.39896,0.399015,0.0,0.0
2018-07-19 20:20:00,4.04366,0.369662,0.0,0.0
2018-07-19 20:30:00,3.18309,0.382524,0.0,0.0
2018-07-19 20:40:00,3.13914,0.381873,0.0,0.0
2018-07-19 20:50:00,3.41214,0.386056,0.0,0.0
2018-07-19 21:00:00,3.11806,0.533141,0.0,0.0
2018-07-19 21:10:00,2.89534,0.377134,0.0,0.0
2018-07-19 21:20:00,3.00982,0.300925,0.0,0.0
2018-07-19 21:30:00,2.9712,0.406038,0.0,0.0
2018-07-19 21:40:00,3.00382,0.461735,0.0,0.0
2018-07-19 21:50:00,2.69439,0.473298999999999,0.0,0.0
2018-07-19 22:00:00,2.61895,0.58266,0.0,0.0
2018-07-19 22:10:00,2.4599,0.326838,0.0,0.0
2018-07-19 22:20:00,1.63651,0.203497,0.0,0.0
2018-07-19 22:30:00,1.56754,0.285292,0.0,0.0
2018-07-19 22:40:00,2.10295,0.447356,0.0,0.0
2018-07-19 22:50:00,2.15352,0.482639,0.0,0.0
